Date,CleanReturn,TotalReturn,CleanPnL,TotalPnL,CleanValue,TotalValue,CleanVaRLinear,TotalVaRLinear,CleanVaRDiscrete,TotalVaRDiscrete,CleanQuantileLinear,TotalQuantileLinear,CleanExceedance,TotalExceedance
2022-07-11,-0.00016574530650306397,0.000641268764481832,-16574.5306503064,64126.8764481832,99983425.4693497,100064126.87644818,,,,,,,0,0
2022-07-12,-0.00033682266914697147,-7.04381005239449e-05,-33676.68423704366,-7048.327027764034,99949748.78511265,100057078.54942042,,,,,,,0,0
2022-07-13,-0.000428940820651578,-0.00015035721343281013,-42872.52726780528,-15044.303514918654,99906876.25784485,100042034.2459055,,,,,,,0,0
2022-07-14,-0.0002608192408471155,1.2043414586984365e-05,-26057.635620977802,1204.8476945487278,99880818.62222387,100043239.09360005,,,,,,,0,0
2022-07-15,0.0006582194705913814,0.0009123699894828981,65743.49955575398,91276.44899966294,99946562.12177962,100134515.54259971,,,,,,,0,0
2022-07-18,-0.000677146786337185,0.00015330320664319984,-67678.4933462129,15350.94232834387,99878883.6284334,100149866.48492806,,,,,,,0,0
2022-07-19,-0.0008240352541416915,-0.0005311599045454781,-82303.72125414455,-53195.59352237677,99796579.90717927,100096670.89140569,,,,,,,0,0
2022-07-20,0.0009246824306770064,0.0011727517818773173,92280.14408182263,117388.54914788342,99888860.05126108,100214059.44055358,,,,,,,0,0
2022-07-21,0.00209058610207076,0.00230221384302972,208826.26257485757,230714.19491024563,100097686.31383593,100444773.63546382,,,,,,,0,0
2022-07-22,0.0022085313358601285,0.0024277618372975846,221068.87687120418,243855.98818817362,100318755.19070713,100688629.623652,,,,,,,0,0
2022-07-25,-0.00045607918828940313,0.00037206296137144674,-45753.296437581055,37462.50971420874,100273001.89426956,100726092.13336621,,,,,,,0,0
2022-07-26,0.0005009982931480079,0.0007532809797543968,50236.602797856016,75875.04936905374,100323238.4970674,100801967.18273526,,,,,,,0,0
2022-07-27,0.0003546341377177685,0.0006183132945347259,35578.045177461536,62327.19642433837,100358816.54224487,100864294.3791596,,,,,,,0,0
2022-07-28,0.00062217549111429,0.0008735776704846895,62440.79596982012,88112.79531882821,100421257.33821468,100952407.17447843,,,,,,,0,0
2022-07-29,0.00018687387946842945,0.00045394100718214466,18766.109939889666,45826.437390244704,100440023.44815457,100998233.61186866,,,,,,,0,0
2022-08-01,-0.00016628213368311822,0.0006413141524288379,-16701.38140614157,64771.59658560532,100423322.06674843,101063005.20845427,,,,,,,0,0
2022-08-02,0.0005338782441775733,0.0007777023465931394,53613.826859474604,78596.93630436955,100476935.8936079,101141602.14475864,,,,,,,0,0
2022-08-03,-0.0001862729949109479,7.678374288812377e-05,-18716.139768377663,7766.030774376055,100458219.75383952,101149368.17553301,,,,,,,0,0
2022-08-04,-3.603641938252453e-05,0.00022456636975599,-3620.154537471171,22714.746414291516,100454599.59930205,101172082.9219473,,,,,,,0,0
2022-08-05,-0.00025242284194659114,2.0239464338616244e-06,-25357.035517462722,204.7668764362278,100429242.56378458,101172287.68882373,,,,,,,0,0
2022-08-08,0.0001188034032802546,0.0008973227693605571,11931.33580543581,90784.19737147831,100441173.89959002,101263071.88619521,,,,,,,0,0
2022-08-09,-0.0006988886463258962,-0.000433409102165883,-70197.1960620684,-43888.337068755136,100370976.70352794,101219183.54912646,,,,,,,0,0
2022-08-10,-0.0002435354132272849,9.717957796208192e-06,-24443.887287519865,983.6437538970615,100346532.81624043,101220167.19288036,,,,,,,0,0
2022-08-11,-0.00037541435781504704,-0.00011123093551958333,-37671.52917617544,-11258.81389031272,100308861.28706425,101208908.37899005,,,,,,,0,0
2022-08-12,-0.0003736042580798304,-0.0001104925914928103,-37475.81769998626,-11182.834568953012,100271385.46936427,101197725.5444211,,,,,,,0,0
2022-08-15,-0.000224554262031148,0.0005386234289886549,-22516.36696691387,54507.465938588895,100248869.10239735,101252233.01035969,,,,,,,0,0
2022-08-16,-0.00034347612083348195,-8.013822431986769e-05,-34433.09267723495,-8114.174161871717,100214436.00972012,101244118.83619782,,,,,,,0,0
2022-08-17,0.0007157034755440691,0.0009518173483178729,71723.8201518454,96365.90872344942,100286159.82987197,101340484.74492127,,,,,,,0,0
2022-08-18,-8.279931198198856e-05,0.00017966222625138268,-8303.625035229137,18207.05709866684,100277856.20483674,101358691.80201994,,,,,,,0,0
2022-08-19,-0.0002805395807787088,-2.8767284941593044e-05,-28131.907741092546,-2915.8143683758185,100249724.29709564,101355775.98765156,,,,,,,0,0
2022-08-22,-0.0008319928421916785,-3.270538677811632e-05,-83407.05304687278,-3314.879855872259,100166317.24404877,101352461.10779569,,,,,,,0,0
2022-08-23,-0.00025597238943746994,3.0240945740202513e-06,-25639.811566110813,306.49942769968345,100140677.43248266,101352767.60722339,,,,,,,0,0
2022-08-24,0.00024463079055586276,0.0004924855181680534,24497.49308710788,49914.77027280971,100165174.92556977,101402682.3774962,,,,,,,0,0
2022-08-25,-0.00036479736594517746,-9.89821684874198e-05,-36539.99197228579,-10037.057392165643,100128634.93359749,101392645.32010403,,,,,,,0,0
2022-08-26,-4.8333844801965165e-05,0.00020251605873509605,-4839.601901113128,20533.63891495295,100123795.33169638,101413178.95901899,,,,,,,0,0
2022-08-29,7.754949139106103e-05,0.0008449473129703135,7764.549404115745,85688.79306120063,100131559.88110049,101498867.75208019,,,,,,,0,0
2022-08-30,1.2695009269306844e-05,0.0002687327050229013,1271.171080840724,27276.065287778238,100132831.05218133,101526143.81736797,,,,,,,0,0
2022-08-31,-0.00035131366352835847,-8.94268661495376e-05,-35178.031716408,-9079.16487383447,100097653.02046493,101517064.65249413,,,,,,,0,0
2022-09-01,0.00024912821415447144,0.0005001035244105741,24937.149538042362,50769.04182052843,100122590.17000297,101567833.69431466,,,,,,,0,0
2022-09-02,0.00021510340136789933,0.0004649309559311526,21536.70969933184,47222.03001135404,100144126.8797023,101615055.72432601,,,,,,,0,0
2022-09-05,0.0008623660213609593,0.0016073293451296933,86360.89225991597,163328.86097269822,100230487.77196221,101778384.58529872,,,,,,,0,0
2022-09-06,-0.00018831793997292642,6.764160915025229e-05,-18875.198979697514,6884.453710062839,100211612.57298252,101785269.03900878,,,,,,,0,0
2022-09-07,-0.00011573318543746302,0.00014854326889779265,-11597.809140896186,15119.516588695651,100200014.76384163,101800388.55559748,,,,,,,0,0
2022-09-08,-0.0014408275238135546,-0.0011564116824098773,-144370.93915826755,-117723.1585995577,100055643.82468337,101682665.39699793,,,,,,,0,0
2022-09-09,0.0007600331729193483,0.0010342318388309195,76045.6084445623,105163.45001076628,100131689.43312792,101787828.84700869,,,,,,,0,0
2022-09-12,-0.0001315206073339784,0.0006686628058404917,-13169.380607622292,68061.73523725256,100118520.0525203,101855890.58224595,,,,,,,0,0
2022-09-13,-0.00046454507969364526,-0.00019284549581025776,-46509.56587660786,-19642.449720528584,100072010.4866437,101836248.13252541,,,,,,,0,0
2022-09-14,0.00045608363454520135,0.0007155052039865301,45641.20625899397,72864.3654932855,100117651.6929027,101909112.4980187,,,,,,,0,0
2022-09-15,-7.543379286269761e-05,0.0001928407784460832,-7552.254199702129,19652.232584867394,100110099.438703,101928764.73060356,,,,,,,0,0
2022-09-16,-0.0013050969425472013,-0.0010050134992472927,-130653.38469554757,-102439.78451585791,99979446.05400746,101826324.9460877,,,,,,,0,0
2022-09-19,-0.0019763125590767116,-0.0011411999513520161,-197590.6348860675,-116204.19707482988,99781855.41912138,101710120.74901287,,,,,,,0,0
2022-09-20,-0.005553923146056838,-0.005173673493639487,-554180.7563687552,-526214.9557540395,99227674.66275263,101183905.79325883,,,,,,,0,0
2022-09-21,-0.0016324631006443368,-0.0012850348412637136,-161985.51744968464,-130024.84431948292,99065689.14530294,101053880.94893935,,,,,,,0,0
2022-09-22,-0.0011892545538176947,-0.0009159599180265652,-117814.32194313969,-92561.30451025677,98947874.8233598,100961319.6444291,,,,,,,0,0
2022-09-23,-0.0015165171513003104,-0.0012062710110089803,-150056.14925434132,-121786.71312028631,98797818.67410547,100839532.93130882,,,,,,,0,0
2022-09-26,-0.005293171461828584,-0.004345393322281134,-522953.7942966902,-438187.4330216579,98274864.87980877,100401345.49828716,,,,,,,0,0
2022-09-27,0.0019210244778636973,0.0021298548208530397,188788.42099286005,213840.28972965854,98463653.30080163,100615185.78801681,,,,,,,0,0
2022-09-28,-0.0006694810067325097,-0.0003789803032695941,-65919.54573838148,-38131.17362346917,98397733.75506325,100577054.61439334,,,,,,,0,0
2022-09-29,-0.001890977517904293,-0.0015874636613795801,-186067.90234355698,-159662.41936893883,98211665.8527197,100417392.1950244,,,,,,,0,0
2022-09-30,9.455876203494612e-05,0.0003666605945645653,9286.773540422964,36819.10072685079,98220952.62626012,100454211.29575126,,,,,,,0,0
2022-10-03,0.003269357863103555,0.00397910577720585,321119.44379018527,399717.932511581,98542072.0700503,100853929.22826284,,,,,,,0,0
2022-10-04,0.001011109658361952,0.0012510232836300413,99636.84082502741,126170.61371013318,98641708.91087532,100980099.84197298,,,,,,,0,0
2022-10-05,0.000549686704235877,0.0008096588918081155,54222.0358714138,81759.4357327247,98695930.94674674,101061859.2777057,,,,,,,0,0
2022-10-06,0.0007112453657398348,0.0009761066832436376,70197.02350325236,98647.15626199656,98766127.97025,101160506.4339677,,,,,,,0,0
2022-10-07,-0.000632145641390568,-0.0003610912333582604,-62434.5773134166,-36528.17203538763,98703693.39293657,101123978.26193231,,,,,,,0,0
2022-10-10,-0.0008190754937409305,2.0209326279239177e-05,-80845.77639987294,2043.64747135008,98622847.6165367,101126021.90940367,,,,,,,0,0
2022-10-11,0.0018817774582345916,0.0021048685698295913,185586.2515117039,212856.98510900242,98808433.86804841,101338878.89451267,,,,,,,0,0
2022-10-12,-0.00015973857551467407,0.00011309355674645522,-15783.51847491793,11460.774250878721,98792650.3495735,101350339.66876355,,,,,,,0,0
2022-10-13,0.0006807592427571865,0.0009356060797685477,67254.00984195115,94823.9939807026,98859904.35941544,101445163.66274425,,,,,,,0,0
2022-10-14,6.65831542067087e-05,0.00034024455049639203,6582.404256823433,34516.16411046334,98866486.76367226,101479679.82685472,,,,,,,0,0
2022-10-17,0.0006835615794619115,0.0014644150241874773,67581.33184802598,148608.3677881809,98934068.09552029,101628288.1946429,,,,,,,0,0
2022-10-18,-0.0008610316671604583,-0.000583727488217263,-85185.36559125215,-59323.225399679024,98848882.72992903,101568964.96924323,,,,,,,0,0
2022-10-19,0.00013860877342589725,0.0004061518056920837,13701.32238971582,41252.41852453413,98862584.05231875,101610217.38776776,,,,,,,0,0
2022-10-20,-0.000712615933243024,-0.00043318087062587334,-70451.05259726003,-44015.602432517495,98792132.9997215,101566201.78533524,,,,,,,0,0
2022-10-21,0.0012014267267018842,0.0014495911261890146,118691.5089737526,147229.46482874482,98910824.50869524,101713431.25016399,,,,,,,0,0
2022-10-24,-0.0003636541217432225,0.00044476167498684767,-35969.329017607575,45238.23605148251,98874855.17967764,101758669.48621547,,,,,,,0,0
2022-10-25,3.500126600389179e-05,0.0002953256116146315,3460.745107240175,30051.941303107724,98878315.92478487,101788721.42751858,,,,,,,0,0
2022-10-26,-0.0004961153876017434,-0.00022708958361182928,-49055.054030432286,-23115.158365355677,98829260.87075444,101765606.26915322,,,,,,,0,0
2022-10-27,5.312726413670843e-05,0.0003258439973962413,5250.528246716234,33159.71194419288,98834511.39900115,101798765.98109742,,,,,,,0,0
2022-10-28,-0.0003629641745282818,-8.912619262345458e-05,-35873.386844844514,-9072.936425661264,98798638.01215631,101789693.04467176,,,,,,,0,0
2022-10-31,-0.0005404070163423883,0.00026659438274746837,-53391.47718684106,27136.56038729854,98745246.53496946,101816829.60505906,,,,,,,0,0
2022-11-01,-0.00027067366516395265,5.967272742012696e-06,-26727.73779713828,607.5687919804202,98718518.79717232,101817437.17385104,,,,,,,0,0
2022-11-02,-0.0019337428961756372,-0.0016372050337994225,-190896.23444501308,-166696.02066958538,98527622.56272732,101650741.15318146,,,,,,,0,0
2022-11-03,0.00019796958368390306,0.00046394574225986187,19505.47242010786,47160.42855557786,98547128.03514743,101697901.58173704,,,,,,,0,0
2022-11-07,4.583377881651053e-05,0.0011182528470259823,4516.787269365291,113723.9679803456,98551644.8224168,101811625.54971738,,,,,,,0,0
2022-11-08,-0.0017585014484577928,-0.0014581683491370727,-173303.21016811786,-148458.4899507932,98378341.61224867,101663167.05976659,,,,,,,0,0
2022-11-09,0.0010256301806161486,0.001272302020616416,100899.79627648777,129346.2528724053,98479241.40852517,101792513.312639,,,,,,,0,0
2022-11-10,0.00046520142255898893,0.0007343707093121039,45812.683195776,74753.44020406448,98525054.09172094,101867266.75284307,,,,,,,0,0
2022-11-11,-0.0003324168323460625,-5.197755494744678e-05,-32751.386387894338,-5294.811454992119,98492302.70533304,101861971.94138807,,,,,,,0,0
2022-11-14,-2.534691964769148e-06,0.0008027898729227447,-249.64764825881826,81773.75951048711,98492053.05768478,101943745.70089856,,,,,,,0,0
2022-11-15,-6.488589795143371e-05,0.00020419256705531255,-6390.745303728129,20816.15512990046,98485662.31238104,101964561.85602845,,,,,,,0,0
2022-11-16,0.00207753380928831,0.002301354739168153,204607.29318412312,234656.62765457536,98690269.60556516,102199218.48368303,,,,,,,0,0
2022-11-17,1.0308733736321969e-05,0.0002829288429289832,1017.3717117296002,28915.106633834792,98691286.97727689,102228133.59031688,,,,,,,0,0
2022-11-18,-0.00038699595026250725,-0.00013253958580695526,-38193.12838640108,-13549.27448387869,98653093.84889048,102214584.315833,,,,,,,0,0
2022-11-21,-0.0005921847574048409,0.0001785354626636376,-58420.858448142215,18248.928101798643,98594672.99044234,102232833.2439348,,,,,,,0,0
2022-11-22,-0.00015947565433755166,9.87409880917273e-05,-15723.449989347722,10094.570969922908,98578949.54045299,102242927.81490472,,,,,,,0,0
2022-11-23,-0.0014230916094017678,-0.001136641505290593,-140286.8759546589,-116213.55537685075,98438662.66449833,102126714.25952786,,,,,,,0,0
2022-11-24,-0.00021624545520196531,4.424619240882418e-05,-21286.913417357147,4518.718249208078,98417375.75108097,102131232.97777706,,,,,,,0,0
2022-11-25,-9.397644947079713e-05,0.0001654440661253788,-9248.915539319916,16897.006462241818,98408126.83554165,102148129.98423931,,,,,,,0,0
2022-11-28,-0.0012866710380795613,-0.0004773411100700783,-126618.88671095151,-48759.501758259445,98281507.9488307,102099370.48248105,,,,,,,0,0
